folioID,conveyanceDate,conveyancePrice,conveyanceType,conveyanceTypeDescription,postalCode,area,jurisdiction,roll_number,MB_manual_class,blank1,blank2,MB_year_built,MB_effective_year,MB_total_finished_area,MB_num_storeys,num_full_baths,num_3-piece_baths,num_2-piece_baths,num_bedrooms,num_dens,blank3,type_of_foundation,num_multi_garage,num_single_garage,num_carport,lc_code_1, lc_code_2,lc_code_3,lc_code_4,lc_code_5,lc_code_6,pool_flag,other_building_flag,land_metric_flag,land_width,land_depth,land_sq_measure,land_area,blank4,inc_unit_of_measure_value,inc_unit_of_measure_code,blank5,inc_floor_num,inc_effective_year,plumbing_nil_flag,basement_finish_area,basement_total_area,deck_sq_footage,deck_sq_footage_covered,blank6,fireplace_num_1,blank7,fireplace_num_2,blank8,fireplace_num_3,blank9,fireplace_num_4,blank10,fireplace_num_5,first_floor_area,second_floor_area,third_floor_area,school_district,zoning
A0000MRC9H,2022-01-13,369900,7,Improved Single Property Transaction,V2N 4Z3,26,226,9018119333,D702,,,1991,1991,1229,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,1229,STRLA,,1,1991,,,,118,,,,,,,,,,,,,,,57,
D0000JQJRJ,2022-02-28,370000,7,Improved Single Property Transaction,V8V 0B3,1,234,1522146,A705,,,2013,2013,399,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2402,399,STRLA,,3,2013,,,,41,,,,,,,,,,,,,,,61,
A0000D4GZ5,2022-02-23,370000,7,Improved Single Property Transaction,V9S 5N9,4,250,5970311,D701,,,1996,1996,894,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2400,894,STRLA,,1,1996,,,,,,,,,,,,,,,,,,,68,
A0000D4N8J,2022-01-05,370000,7,Improved Single Property Transaction,V9T 2Y8,4,250,7836383,D701,,,1989,1989,906,,1,,1,2,,,,0,0,0,,,,,,,,, ,,,,,2400,906,STRLA,,1,1989,,,,,,,,,,,,,,,,,,,68,
D0001RQCY3,2022-01-28,370000,7,Improved Single Property Transaction,V9R 4V9,4,250,80647040,D702,,,2020,2020,554,,,1,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,554,STRLA,,1,2020,,,,,,,,,,,,,,,,,,,68,
A0000KRQQE,2022-01-04,370000,7,Improved Single Property Transaction,V9W 5N5,6,336,7599005,D701,,,1977,1977,1186,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2400,1186,STRLA,,1,1977,,,,,,,,,,,,,,,,,,,72,
A00003V51Y,2022-01-31,370000,7,Improved Single Property Transaction,V3B 1H4,10,224,547548010,D702,,,1982,1982,646,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,646,STRLA,,1,1982,,,,,,,,,,,,,,,,,,,43,
A00005WB6F,2022-02-01,370000,7,Improved Single Property Transaction,V6X 3E7,11,320,R056808232,D702,,,1982,1982,624,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,624,STRLA,,1,1982,,,,94,,,,,,,,,,,,,,,38,
A00005WB6Z,2022-01-18,370000,7,Improved Single Property Transaction,V6Y 3E7,11,320,R056808250,D702,,,1982,1982,624,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,624,STRLA,,2,1982,,,,94,,,,,,,,,,,,,,,38,
A000075YP7,2022-02-25,370000,7,Improved Single Property Transaction,V3R 1J6,14,326,1290980779,D702,,,1981,1981,883,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,883,STRLA,,1,1981,,,,,,,,,,,,,,,,,,,36,
D00005GCYG,2022-02-22,370000,7,Improved Single Property Transaction,V2P 0A8,15,303,20145513,D702,,,2008,2008,851,,,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,851,STRLA,,2,2008,,,,,,,,,,,,,,,,,,,33,
D0000TEXLC,2022-01-31,370000,7,Improved Single Property Transaction,V2S 0E3,15,313,6223053790,D702,,,2014,2014,670,,1,,,1,1,,,0,0,0,,,,,,,,, ,,,,,2401,670,STRLA,,4,2014,,,,74,,,,,,,,,,,,,,,34,
A0000F7GKF,2022-01-20,370000,7,Improved Single Property Transaction,V2V 6T8,15,314,850910064,D702,,,1992,1992,844,,1,,1,2,,,Slab,0,0,0,,,,,,,,, ,,,,,2401,844,STRLA,,4,1992,,,,49,,,1,,,,,,,,,914,,,75,
D00005CE32,2022-02-24,370000,7,Improved Single Property Transaction,V1V 2T8,19,217,6498361,D702,,,2007,2007,714,,1,,,1,1,,,0,0,0,,,,,,,,, ,,,,,2401,714,STRLA,,3,2007,,,,51,,,,,,,,,,,,,,,23,
D0001UYZAD,2022-01-31,370000,8,Vacant Single Property Transaction,V0E 2S1,20,228,1517817,,,,,,,,,,,,,,,0,0,0,17,,,,,,,, ,,,5947,0.137,,,,,,,,,,,,,,,,,,,,,,,,,19,R1
D0001UYZAF,2022-01-31,370000,8,Vacant Single Property Transaction,V0E 2S1,20,228,1517818,,,,,,,,,,,,,,,0,0,0,17,,,,,,,, ,,,5950,0.137,,,,,,,,,,,,,,,,,,,,,,,,,19,R1
D0001UYZAH,2022-01-31,370000,8,Vacant Single Property Transaction,V0E 2S1,20,228,1517819,,,,,,,,,,,,,,,0,0,0,17,,,,,,,, ,,,5954,0.137,,,,,,,,,,,,,,,,,,,,,,,,,19,R1
D0001UYZAL,2022-01-31,370000,8,Vacant Single Property Transaction,V0E 2S1,20,228,1517820,,,,,,,,,,,,,,,0,0,0,17,,,,,,,, ,,,5967,0.137,,,,,,,,,,,,,,,,,,,,,,,,,19,R1
D0001UYZAN,2022-01-31,370000,8,Vacant Single Property Transaction,V0E 2S1,20,228,1517821,,,,,,,,,,,,,,,0,0,0,17,,,,,,,, ,,,5961,0.137,,,,,,,,,,,,,,,,,,,,,,,,,19,R1
D0000JYW4C,2022-01-10,370000,7,Improved Single Property Transaction,V1N 4X6,21,201,1821646,D701,,,2013,2013,1149,,1,,1,2,,,,0,0,0,,,,,,,,, ,,,,1.427,2400,1149,STRLA,,1,2013,,,,97,,,,,,,,,,,,,,,20,
A0000S5D3E,2022-01-07,370000,7,Improved Single Property Transaction,V1C 4M6,22,205,9866000,140,,,1974,1979,1879,1,1,1,,3,,,Basement,0,0,0,,,,,,,,, ,54,130,7020,0.161,,,,,,,,880,999,,,,1,,,,,,,,,999,,,5,R1
A0000S5ZQD,2022-01-11,370000,7,Improved Single Property Transaction,V0B 1M6,22,701,3756205,D702,,,2000,2000,861,,2,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,861,STRLA,,1,2000,,,,112,,,,,,,,,,,,,,,5,
A0000S5ZRL,2022-01-06,370000,7,Improved Single Property Transaction,V0B 1M6,22,701,3756246,D702,,,2000,2000,775,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,775,STRLA,,3,2000,,,,75,,,,,,,,,,,,,,,5,
D00002RJ9S,2022-01-11,370000,7,Improved Single Property Transaction,V1K 1A5,23,451,10695,D701,,,2006,2006,1480,,1,1,1,3,,,,0,0,0,,,,,,,,, ,,,,,2400,1480,STRLA,,1,2006,,,,,,,,,,,,,,,,,,,58,
A0000M2EJF,2022-02-11,370000,7,Improved Single Property Transaction,V8G 0B3,25,788,10630000,90,,,1967,1970,1172,1,1,,,4,,,Basement,0,0,0,4,23,,,,,,, ,,,,0.34,,,,,,,,,1172,1178,,,1,,,,,,,,,1172,,,82,
D0000NX0U3,2022-03-02,370000,7,Improved Single Property Transaction,V1J 0K4,27,420,9680117,2147,,,2013,2013,1706,2,2,,1,2,,,Crawl,0,1,0,,,,,,,,, ,26.9,118.1,3177,,,,,,,,,,,170,,,1,,,,,,,,,700,1006,,60,R1
D0000FKAF3,2022-01-13,3700000,7,Improved Single Property Transaction,V8M 1S4,1,302,361802041,167,,,2012,2015,4416,2,2,1,1,3,,,Crawl,1,1,0,87,,,,,,X,, ,,,,2.5,,,,,,,,,,,446,,4,,,,,,,,,2522,1894,,63,RE3
A0000HQ8DM,2022-02-01,3700000,7,Improved Single Property Transaction,V8R 6G6,1,317,11416500,162,,,1947,2000,4612,2,2,3,,5,,,Partial Basement,1,0,0,6,7,,,,,,, ,152,207.8,31417,0.721,,,,,,,,1401,1557,328,,,3,,,,,,,,,1984,1227,,61,
A0000293K3,2022-02-18,3700000,7,Improved Single Property Transaction,V7V 2P8,8,328,60040002000,167,,,1998,1998,3029,2,2,,1,3,,,Crawl,1,0,0,,,,,,,,, ,60,132,7920,,,,,,,,,,,,,,1,,,,,,,,,1778,1251,,45,RS5
A0000293PE,2022-01-28,3700000,7,Improved Single Property Transaction,V7V 2B1,8,328,60175000000,167,,,2010,2010,4050,2,1,1,1,3,,,Basement,1,0,0,6,,,,,,,, ,60,132,7920,,,,,,,,,1406,1406,117,113,,3,,,,,,,,,1378,1266,,45,RS5
A000029CUG,2022-02-15,3700000,7,Improved Single Property Transaction,V7S 2Z3,8,328,2.3012E+11,172,,,1981,1981,5134,2,2,,1,2,,,Basement,1,0,0,,,,,,,,, ,,,14531,0.334,,,,,,,,1814,1814,609,220,,,,,,,,,,,1842,1478,,45,RS3
A0000002ER,2022-02-15,3700000,7,Improved Single Property Transaction,V6R 2R5,9,200,1.67802E+12,61,,,1929,1967,2770,1.5,3,,1,4,,,Partial Basement,0,1,0,6,7,23,,,,,, ,50,122,6100,,,,,,,,,918,1020,,84,,1,,,,,,,,,1108,,,39,RS1
A000001A81,2022-01-05,3700000,7,Improved Single Property Transaction,V5Y 2L7,9,200,9.71417E+12,157,,,1989,1989,3786,2,2,2,1,6,,,Partial Basement,1,0,0,,,,,,,,, ,50.3,129,6479.891,,,,,,,,,824,878,152,,,,,,,,,,,,1547,1415,,39,RS1
A0000F5M5J,2022-01-26,3700000,7,Improved Single Property Transaction,V4W 1P5,15,311,636611119,140,,,1974,1985,2636,1,2,,1,5,,,Basement,1,0,1,,,,,,,X,X, ,,,,5,,,,,,,,1318,1318,400,,,2,,,,,,,,,1318,,,35,RU1
D0000GZGRK,2022-02-14,370500,7,Improved Single Property Transaction,V3T 0G2,14,326,2238984112,B705,,,2012,2012,413,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2402,413,STRLA,,5,2012,,,,,,,,,,,,,,,,,,,36,
A000000198,2022-01-17,3708000,7,Improved Single Property Transaction,V6R 1X5,9,200,1.64602E+12,167,,,2015,2016,2599,2,4,,1,4,,,Basement,1,0,0,6,7,,,,,,, ,33,112.7,3719.1,,,,,,,,,886,933,162,,,2,,,,,,,,,878,835,,39,RS1
A000000198,2022-01-17,3708000,7,Improved Single Property Transaction,V6R 1X5,9,200,1.64602E+12,167,,,2015,2016,2599,2,4,,1,4,,,Basement,1,0,0,6,7,,,,,,, ,33,112.7,3719.1,,,,,,,,,886,933,162,,,2,,,,,,,,,878,835,,39,RS1
D0001TF416,2022-01-19,370900,7,Improved Single Property Transaction,V4E 0A9,11,306,D131294880,D702,,,2021,2021,544,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,544,STRLA,,6,2021,,,,63,,,,,,,,,,,,,,,37,
A0000D53GH,2022-02-09,371000,7,Improved Single Property Transaction,V9R 2E5,4,250,82160000,50,,,1910,1955,906,1,1,,,2,,,Partial Basement,0,0,1,95,,,,,,,, ,33,142.5,4702.5,0.108,,,,,,,,,798,,30,,,,,,,,,,,906,,,68,R14
D0001K7YKG,2022-01-14,371000,7,Improved Single Property Transaction,V3T 0N2,14,326,2271991158,B705,,,2019,2019,309,,,1,,,,,,0,0,0,,,,,,,,, ,,,,,2402,309,STRLA,,4,2019,,,,48,,,,,,,,,,,,,,,36,
A0000BJXA4,2022-01-14,371000,7,Improved Single Property Transaction,V1T 7P8,20,233,3806113,D701,,,1976,1976,1270,,1,,,4,,,,0,0,0,,,,,,,,, ,,,,,2400,1270,STRLA,,1,1980,,,,,,,,,,,,,,,,,,,22,
A000000RM6,2022-01-24,3710000,7,Improved Single Property Transaction,V6N 3B4,9,200,5.74706E+12,167,,,2012,2013,2983,2,3,1,2,5,,,Basement,1,0,0,,,,,,,,, ,33,129,4257.259,,,,,,,,,1021,1075,157,33,,2,,,,,,,,,945,1017,,39,RS5
A000000U61,2022-01-31,3713000,7,Improved Single Property Transaction,V6N 3S7,9,200,6.79006E+12,62,,,1930,1980,3406,2,2,,1,4,,,Partial Basement,0,1,0,66,,,,,,,, ,66.8,136.6,9124.88,,,,,,,,,1057,1057,,26,,5,,,,,,,,,1413,936,,39,RS5
A0000NWF7J,2022-02-10,371500,7,Improved Single Property Transaction,V2E 2J1,23,212,504102240,D702,,,1982,1984,1103,,1,,1,3,,,,0,0,0,,,,,,,,, ,,,,,2401,1103,STRLA,,3,1984,,,,109,,,,,,,,,,,,,,,73,
A000000KR2,2022-03-01,3718000,7,Improved Single Property Transaction,V6N 3B6,9,200,3.74704E+12,167,,,2012,2013,3445,2,5,,1,4,,,Basement,1,0,0,6,7,,,,,,, ,50,101.5,5075,,,,,,,,,1168,1168,,105,,1,,,,,,,,,1168,1109,,39,RS5
A0000KRZFZ,2022-01-10,372000,7,Improved Single Property Transaction,V0P 1G0,6,526,1403872,147,,,1992,1992,2796,2,1,1,1,4,,,Crawl,0,0,1,38,96,,,,,,, ,175,471.6,82524,1.894,,,,,,,,,,894,,,,,,,,,,,,1522,1274,,84,R1
D00005JEBS,2022-02-22,372000,7,Improved Single Property Transaction,V2P 0B7,15,303,94146173,D702,,,2008,2008,836,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,836,STRLA,,2,2008,,,,,,,,,,,,,,,,,,,33,
D00003H3NV,2022-01-12,372000,7,Improved Single Property Transaction,V2S 2J9,15,313,6223080881,D702,,,2007,2007,830,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,830,STRLA,,2,2007,,,,,,,,,,,,,,,,,,,34,
A0000A8S5C,2022-01-06,372000,7,Improved Single Property Transaction,V1Y 8L6,19,214,72886,B705,,,1980,1980,782,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2402,782,STRLA,,12,1980,,,,71,,,,,,,,,,,,,,,23,
A0000PYNV5,2022-02-18,372000,7,Improved Single Property Transaction,V1J 1S4,27,420,9821040,145,,,2002,2002,2244,1,2,,,3,,,Basement,0,0,0,,,,,,,,, ,50,150,7642.695,,,,,,,,,1040,1140,160,,,1,,,,,,,,,1204,,,60,R2
D00003XVNQ,2022-03-02,372500,7,Improved Single Property Transaction,V1T 1M2,20,233,3829023,D701,,,2007,2007,1228,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2400,789,STRLA,,1,2008,,439,439,,,,1,,,,,,,,,,,,22,
A0000KRH0A,2022-02-10,372600,7,Improved Single Property Transaction,V9W 5G3,6,336,1900025,D701,,,1973,1973,1400,,1,,1,3,,,,0,0,0,,,,,,,,, ,,,,,2400,1400,STRLA,,1,1973,,,,80,20,,,,,,,,,,,,,,72,
A0000NWF0R,2022-01-20,372700,7,Improved Single Property Transaction,V2E 2A5,23,212,504099040,D701,,,1975,1975,1253,,2,,,3,,,,0,0,0,,,,,,,,, ,,,,,2400,864,STRLA,,1,1975,,389,389,21,,,,,,,,,,,,,,,73,
A0000M1JRR,2022-01-05,372700,7,Improved Single Property Transaction,V8J 2X7,25,227,6464000,140,,,1987,1987,1717,1,1,1,1,4,,,Basement,0,0,0,23,4,,,,,,, ,50,100,5099.809,,,,,,,,,450,1634,377,,,2,,,,,,,,,1267,,,52,R2
A00005XMHZ,2022-02-28,373000,7,Improved Single Property Transaction,V7C 4V2,11,320,R097930086,D702,,,1977,1977,683,,1,,,1,1,,,0,0,0,,,,,,,,, ,,,,,2401,683,STRLA,,2,1977,,,,58,,,,,,,,,,,,,,,38,
A00003X5WW,2022-01-11,373500,7,Improved Single Property Transaction,V3J 7E3,10,301,8.46237E+11,B705,,,1975,1976,734,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2402,734,STRLA,,18,1976,,,,215,,,,,,,,,,,,,,,41,
A0000F7HZ3,2022-01-24,373800,7,Improved Single Property Transaction,V2V 6T1,15,314,930611000,80,,,1918,1918,732,1,1,,,2,,,Crawl,0,0,0,41,,,,,,,, ,38,85,3230,0.1,,,,,,,,,,,108,,,,,,,,,,,732,,,75,C2
A00005WZS9,2022-02-22,3738000,7,Improved Single Property Transaction,V7A 1S5,11,320,R073882000,167,,,2012,2012,3883,2,1,4,1,5,,,Slab,1,0,0,,,,,,,,, ,75,117,8775,,,,,,,,,,,150,177,,1,,,,,,,,,2424,1459,,38,RS1/E
D0001TF3UN,2022-01-27,374900,7,Improved Single Property Transaction,V4E 0A9,11,306,D131294330,D702,,,2021,2021,574,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,574,STRLA,,3,2021,,,,98,,,,,,,,,,,,,,,37,
A0000HNR0L,2022-01-07,375000,7,Improved Single Property Transaction,V9A 1S8,1,234,11756013,D702,,,1971,1972,908,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,908,STRLA,,2,1972,,,,,96,,,,,,,,,,,,,,61,
A0000D570U,2022-02-28,375000,7,Improved Single Property Transaction,V9S 5V9,4,250,89029060,D702,,,1995,1995,898,,2,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,898,STRLA,,4,1995,,,,316,,,1,,,,,,,,,,,,68,
A0000D5B3B,2022-01-06,375000,7,Improved Single Property Transaction,V9L 2H6,4,315,5361137,D701,,,1992,1992,1159,,1,,1,3,,,,0,0,0,,,,,,,,, ,,,,,2400,1159,STRLA,,1,1989,,,,,,,,,,,,,,,,,,,79,
A0000KR3PX,2022-02-18,375000,7,Improved Single Property Transaction,V9N 3S8,6,204,1589054,D702,,,1993,1993,870,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,870,STRLA,,2,1993,,,,66,,,,,,,,,,,,,,,71,
A0000KRQS2,2022-01-14,375000,7,Improved Single Property Transaction,V9W 1A8,6,336,7606020,D701,,,1980,1980,950,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2400,950,STRLA,,1,1980,,,,,,,1,,,,,,,,,,,,72,
D00005KKTN,2022-03-02,375000,7,Improved Single Property Transaction,V8A 0H8,6,747,24017026,80,,,1960,1970,732,1,1,,,2,,,Slab,0,0,0,15,87,,,,,,, ,87,129,,0.258,,,,,,,,,,,96,,,,,,,,,,,732,,,47,NZ
A0000KSG13,2022-02-08,375000,8,Vacant Single Property Transaction,V0R 1Z0,6,771,8093545,,,,,,,,,,,,,,,0,0,0,,,,,,,,, ,,,,0.513,,,,,,,,,,,,,,,,,,,,,,,,,71,R1
A00003V50R,2022-01-06,375000,7,Improved Single Property Transaction,V3B 1J5,10,224,547532301,D702,,,1979,1979,817,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,817,STRLA,,3,1979,,,,82,,,,,,,,,,,,,,,43,
D0001DW1D8,2022-01-05,375000,7,Improved Single Property Transaction,V3T 0L9,14,326,2238985566,D702,,,2018,2018,505,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,505,STRLA,,5,2018,,,,73,,,,,,,,,,,,,,,36,
A000076E57,2022-02-02,375000,7,Improved Single Property Transaction,V3T 5W2,14,326,2350986603,D702,,,1996,1996,652,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,652,STRLA,,1,1996,,,,,,,,,,,,,,,,,,,36,
A000078HJ0,2022-01-31,375000,7,Improved Single Property Transaction,V3S 1V2,14,326,8082982846,D702,,,1973,1973,980,,1,,1,2,,,,0,0,0,,,,,,,,, ,,,,,2401,980,STRLA,,2,1973,,,,,,,,,,,,,,,,,,,36,
D0000GLH2N,2022-01-07,375000,7,Improved Single Property Transaction,V2Y 0K5,15,311,766611016,D702,,,2012,2012,517,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,517,STRLA,,1,2012,,,,,,,1,,,,,,,,,,,,35,
D00005B8PV,2022-01-25,375000,7,Improved Single Property Transaction,V2X 2X6,15,312,3153101020,D702,,,2007,2007,563,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,563,STRLA,,1,2007,,,,,,,,,,,,,,,,,,,42,
D0000J4VRU,2022-01-12,375000,7,Improved Single Property Transaction,V2X 9C7,15,312,3187200480,D702,,,2013,2013,563,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,563,STRLA,,3,2013,,,,41,,,,,,,,,,,,,,,42,
A0000A8SXJ,2022-02-22,375000,7,Improved Single Property Transaction,V1Y 8V1,19,214,75806,D702,,,1986,1986,1143,,1,,1,2,,,,0,0,0,,,,,,,,, ,,,,,2401,1143,STRLA,,2,1986,,,,90,,,,,,,,,,,,,,,23,
A0000A8TWC,2022-01-11,375000,7,Improved Single Property Transaction,V1Y 6J7,19,214,77906,D702,,,1991,1991,1234,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,1234,STRLA,,4,1991,,,,65,,,,,,,,,,,,,,,23,
A0000A8UQ3,2022-01-20,375000,7,Improved Single Property Transaction,V1Y 9S1,19,214,78889,D702,,,1995,1995,1432,,1,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,1432,STRLA,,2,1995,,,,136,,,1,,,,,,,,,,,,23,
D000024G4W,2022-02-04,375000,7,Improved Single Property Transaction,V1V 2V3,19,217,6498103,D702,,,2005,2006,714,,1,,,1,1,,,0,0,0,,,,,,,,, ,,,,,2401,714,STRLA,,3,2006,,,,51,,,,,,,,,,,,,,,23,
A0000A9K6Q,2022-02-23,375000,7,Improved Single Property Transaction,V1W 3B9,19,217,11027668,D701,,,1992,1992,793,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2400,793,STRLA,,2,1992,,,,149,75,,,,,,,,,,,,,,23,
A0000BL4G9,2022-01-31,375000,7,Improved Single Property Transaction,V0E 1M8,20,789,4598000,145,,,2003,2003,1510,1,1,1,,3,,,Basement,0,0,0,40,,,,,,,, ,,,,0.38,,,,,,,,700,780,560,,,,,,,,,,,,810,,,83,RS1
A0000S5EG5,2022-01-07,375000,7,Improved Single Property Transaction,V1C 3K7,22,205,12821002,140,,,1969,1980,1752,1,2,,,4,,,Crawl,1,0,1,95,,,,,,,, ,94,160,,0.346,,,,,,,,,,392,,,,,,,,,,,,1752,,,5,R7
A0000S5KWR,2022-01-28,375000,7,Improved Single Property Transaction,V1A 2X8,22,215,3549000,81,,,1949,1968,1156,1.5,1,,,4,,,Partial Basement,0,0,0,,,,,,,,, ,66,115,7630,0.175,,,,,,,,,396,,94,,,,,,,,,,,748,,,6,R2
D00004XL8Y,2022-02-23,375000,7,Improved Single Property Transaction,V8G 0H2,25,339,2100000,D701,,,2007,2007,1059,,2,,,2,,,,0,0,0,,,,,,,,, ,,,,,2400,1059,STRLA,,1,2007,,,,,,,,,,,,,,,,,,,82,
A0000M29D3,2022-02-28,375000,7,Improved Single Property Transaction,V0J 1Z1,25,754,2434800,91,,,1978,1995,2756,1.5,2,,,4,,,Partial Basement,0,1,2,4,47,,,,,,X, ,,,,9.42,,,,,,,,,336,,500,,,,,,,,,,,1892,,,54,
D000140W52,2022-02-22,375000,7,Improved Single Property Transaction,V2L 0C9,26,226,6110083,D702,,,2016,2016,917,,1,,,2,,,,0,0,0,23,,,,,,,, ,,,198056,4.547,2401,917,STRLA,,2,2016,,,,78,,,,,,,,,,,,,,,57,RM5
A0000MR0NT,2022-01-04,375000,7,Improved Single Property Transaction,V2M 3T1,26,226,20802000,140,,,1966,1975,2092,1,1,1,1,5,,,Basement,0,1,0,,,,,,,,, ,60,164,10223,,,,,,,,,991,1101,32,,,2,,,,,,,,,1101,,,57,RS2
A0000MR87Z,2022-03-04,375000,7,Improved Single Property Transaction,V2N 2C1,26,226,9008850000,140,,,1972,1972,1549,1,1,,,3,,,Partial Basement,0,0,1,,,,,,,,, ,73,102,7362,0.169,,,,,,,,445,494,,,,1,,,,,,,,,1104,,,57,RS2
A0000HR81H,2022-01-19,3750000,7,Improved Single Property Transaction,V8K 2W9,1,764,156100,185,,,2001,2001,4721,1,3,1,,4,,,Partial Basement,0,0,1,26,,,,,,,, ,,,,26.49,,,,,,,,1500,1696,90,,,1,,,,,,,,,3221,,,64,
A0000285D1,2022-01-27,3750000,7,Improved Single Property Transaction,V7R 2E8,8,316,21019362005,167,,,2009,2010,4685,2,3,,1,5,,,Basement,1,0,0,39,,,,,,,, ,65,116,7367.839,,,,,,,,,1690,1780,502,36,,3,,,,,,,,,1753,1242,,44,RS3
A0000298ER,2022-02-25,3750000,7,Improved Single Property Transaction,V7T 1G8,8,328,1.10354E+11,167,,,1928,2005,3004,2,2,1,1,5,,,Basement,0,2,0,6,,,,,,,, ,50,121.3,6065,,,,,,,,,1000,1055,380,200,,1,,,,,,,,,1100,904,,45,RS5
A000029PUQ,2022-02-03,3750000,7,Improved Single Property Transaction,V8E 0A6,8,390,6560040,152,,,1987,1992,3055,2,3,,1,4,,,Basement,1,0,0,,,,,,,,, ,,,9043,,,,,,,,,1080,1200,703,493,,1,,,,,,,,,1380,595,,48,RS1
A000076HRX,2022-02-28,3750000,7,Improved Single Property Transaction,V4A 5E9,14,326,5084490026,140,,,1972,1977,3372,1,1,1,1,5,,,Basement,1,1,0,75,38,,,,,,, ,,,10035,,,,,,,,,1686,1686,512,907,,2,,,,,,,,,1686,,,36,RF
A000001G4N,2022-02-08,375057,7,Improved Single Property Transaction,V6P 4M9,9,200,1.21448E+13,D702,,,1989,1989,632,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,632,STRLA,,3,1989,,,,70,,,,,,,,,,,,,,,39,
A000001G5Y,2022-02-08,375057,7,Improved Single Property Transaction,V6P 4M9,9,200,1.21448E+13,D702,,,1989,1989,632,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,632,STRLA,,3,1989,,,,70,,,,,,,,,,,,,,,39,
A0000NWVX2,2022-02-03,375100,7,Improved Single Property Transaction,V1S 1M7,23,212,4000301600,D701,,,1981,1981,1215,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2400,1137,STRLA,,2,1981,,78,78,84,,,1,,,,,,,,,,,,73,
D0001TF3VQ,2022-01-18,375900,7,Improved Single Property Transaction,V4E 0A9,11,306,D131294420,D702,,,2021,2021,598,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,598,STRLA,,4,2021,,,,101,,,,,,,,,,,,,,,37,
A0000MRCXE,2022-02-03,376000,7,Improved Single Property Transaction,V2N 3W1,26,226,9019861676,140,,,1977,1977,1732,1,1,,,3,,,Basement,0,0,0,,,,,,,,, ,55,122.4,6631,,,,,,,,,820,912,233,,,,,,,,,,,,912,,,57,RS2
A000001G47,2022-02-08,376034,7,Improved Single Property Transaction,V6P 4M9,9,200,1.21448E+13,D702,,,1989,1989,666,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,666,STRLA,,1,1989,,,,,,,,,,,,,,,,,,,39,
A000001G48,2022-02-08,376034,7,Improved Single Property Transaction,V6P 4M9,9,200,1.21448E+13,D702,,,1989,1989,666,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,666,STRLA,,1,1989,,,,,,,,,,,,,,,,,,,39,
A000001G5H,2022-02-08,376034,7,Improved Single Property Transaction,V6P 4M9,9,200,1.21448E+13,D702,,,1989,1989,666,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,666,STRLA,,1,1989,,,,,,,,,,,,,,,,,,,39,
A000001G5J,2022-02-08,376034,7,Improved Single Property Transaction,V6P 4M9,9,200,1.21448E+13,D702,,,1989,1989,666,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,666,STRLA,,1,1989,,,,,,,,,,,,,,,,,,,39,
D0000RGZCA,2022-02-11,376076,7,Improved Single Property Transaction,V9L 3V9,4,315,1081019,D702,,,2013,2013,960,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,960,STRLA,,2,2013,,,,230,,,,,,,,,,,,,,,79,
